a_id_,ClusterID,val_FC021PPPC,val_FC022PPPC,val_FC02PPPC,val_FC031PPPC,val_FC03PPPC,val_FC041PPPC,val_FC043PPPC,val_FC045PPPC,val_FC055PPPC,val_FC082PPPC,val_FC083PPPC,val_FC08PPPC,val_FC091PPPC,val_FC092PPPC,val_FC093PPPC,val_FC094PPPC,val_FC09PPPC,val_FC10PPPC,val_FC111PPPC,val_FC112PPPC,val_FC11PPPC,val_FC124PPPC,val_FC127PPPC,val_PEDY002_005PPPC_,val_PEDY005_007PPPC_,val_PEDY007_010PPPC_,val_PEDY020_035PPPC_,val_PEDY035_070PPPC_,val_PEDY070_100PPPC_,val_PEDY100_150PPPC_,val_PEDY150_200PPPC_,val_PEDY200_250PPPC_,val_PEDY250PPPC_
Mauritius_Mauritius,3,1.6110872513212737,-0.14274938833271755,1.264534198672168,-0.6095237316659545,-0.5299163883339768,-0.15160923822888062,0.3992880137647598,0.40728813964604815,0.22849959798559022,-0.5957635067056063,-0.38362408773781315,-0.5062312610845893,2.0058633707298372,-0.45852717080581845,0.15243944815012914,-0.54489322292465,0.45956365661189374,0.3237562010764392,-0.5108362609871184,-0.6266805678826398,-0.5880170043651467,-0.601800888673443,-0.8338964847064145,-0.6043800055222937,-0.8337184501371178,-0.9414992427824388,-0.33293148732384925,0.8088201988100534,1.2472154347353526,1.121754188695403,0.686485679695773,0.3592901431314232,-0.023990910327873278
Mexico_Mexico,3,0.28704573930948946,0.3222130251421409,0.34206134913616165,-0.7244223286747211,-0.71592453492066,-0.6019279391342061,0.4392405782255637,-1.1130290345993135,1.2714303790426733,-0.8453911204749681,0.3639795460455945,0.2402523882756833,2.1357716409861296,-0.2448239570329827,0.37775443625949295,0.7992915254003718,0.9465208317150219,-0.4623579632946941,-0.7160234013503476,2.8645541390626206,0.09090078354230688,-0.4606086323221236,1.183076567972504,-0.5910777608840827,-0.7540881884343648,-0.7581328165837954,0.21497326540708733,0.7744423681006363,0.7505703520754989,0.5520531381169674,0.26189401448909005,0.07732172231348151,-0.10739335213550157
Moldova (Republic of)_Moldova,0,-0.6194275766534502,-0.4225517940124725,-0.7138159189654166,1.838665465467547,2.0191458416994155,0.971733097083304,0.3653518507000934,1.0406125670837685,-0.9999192184552002,0.07955894668705536,0.8041320686527293,0.801939221528759,-1.0050739286105752,-0.24389627139722475,-0.9807877950538023,-0.8866573954553557,-1.2089919405260972,-1.023068435272695,-1.026042147184163,-0.669196546953314,-1.036932476439304,-0.3895182606375241,-0.38922210305648486,-0.32663283530820303,0.48038774070655316,1.4402906492042509,1.3708192641878243,-0.7061907487682835,-1.0446511961984064,-0.8893952215094866,-0.6341758055934837,-0.47868152137124725,-0.2831288326559458
Mongolia_Mongolia,2,0.5621565436226896,1.2145819744670139,0.9284806190464531,0.034363788920458195,0.17290057758620833,-0.1570236847067532,-0.47560613721608747,-0.2576556564495739,-1.0982323325411052,-0.3278248141718757,-0.30781661804662236,-0.35325853560809617,-0.011570523325051589,0.4334342757292018,-0.5345397147200387,-0.43290284314975036,-0.3645574677960826,1.2632229248852698,-0.4348341505238958,-0.36493859640565096,-0.45933473454037027,-0.25793676281301375,-0.030641100768076825,-0.5853642556214599,-0.6897683790910849,-0.5666809646598391,1.0792846259549078,0.7779753307251613,0.013657035733761832,-0.31061158621510393,-0.3527316500455603,-0.3327673654488242,-0.24981659026264916
Montenegro_Montenegro,0,-0.09450467585377405,0.6119173729424602,0.13839706991869277,1.140118557604557,1.1784461217093725,-0.1226242424848793,-0.4625734236383865,-0.6761939396638585,-0.9309390857386464,-0.11373918678596012,0.9772189851475861,0.9006257571872678,-0.7793294357655673,-0.455538821871713,-0.48964502068439275,-0.49563463145088416,-0.7090937427030111,-0.45430076697827393,-0.28424294798489175,-0.415435897443358,-0.3435041469011082,-0.5620807865019184,-0.22908098601150212,-0.6060739018653972,-0.8479065758833298,-0.9767591114898129,-0.05882605143503332,1.1912202345958736,1.027682934264559,0.4420061670011646,0.0280783340595481,-0.04857963611222693,-0.15651480162863757
Morocco_Morocco,0,0.7152255878411756,-0.5887923561397741,0.33677119463919286,-0.6752760987982059,-0.5865923427511577,0.7516824070654231,1.646750548389013,1.914472274501007,-0.16696770629396535,-0.37493638794464484,0.40163936688798896,0.2839642864234276,0.2680814497854622,-0.6198982988415797,-0.5289695608951221,-0.9150265271567879,-0.6584150609612759,0.5858481144260339,-0.7805813930092177,-0.7241283229521359,-0.8414371216656265,-0.5793616808889966,-0.7226987120447146,-0.2241409157933669,0.3265856415088705,0.8176823219860425,0.9208955571963253,-0.27243519321293896,-0.7237142388019986,-0.7137757991020885,-0.556193954948144,-0.4411368665654014,-0.2750756341156539
Mozambique_Mozambique,2,0.8462702083337241,-0.5482787941405948,0.46261026688930457,1.5823040369937793,1.5679600903189022,0.15925935799741076,0.9207622888928478,1.1028818696366576,0.6508103577883999,-0.6232746282477748,-0.5538540114080676,-0.6728839260109544,0.8682005764762477,-0.5454885841614734,-0.29326249431701784,-0.7610487372736126,-0.26916589364281107,-0.6519905953767102,-1.2200021055728378,-0.8731342345719761,-1.2518829800637878,-0.5716825480530477,-0.6139632116087527,3.1081301457797283,1.22628795113095,0.22665201397800855,-1.7483242266218866,-1.7137292203426133,-1.279364370539482,-0.9688163989695648,-0.6519653562807577,-0.4830384579389283,-0.2833333220853859
Myanmar_Myanmar,3,-0.9706587864031543,-0.9187922166898962,-1.205826150902832,-1.0411287689726987,-0.9271635331290147,0.1934964860343085,-0.2154963669306197,0.14133419856749568,-0.4921179824022291,0.03321414448068861,0.4913959139987815,0.49347103552372723,0.532290023353555,0.7741024670313378,-0.3035407072326722,-0.2078676620623398,0.07781645448457938,-0.29912148161933266,1.255999998963596,0.5062810237724384,1.1928318300337735,-0.0948109163419339,0.5122427763060251,-0.46867975406662404,0.12498271677932098,1.2011533354020703,1.9433843472180596,-0.6294107438170481,-1.1397828595195096,-0.9332592170390432,-0.6444884139314095,-0.48147782375257575,-0.28340387999108174
Namibia_Namibia,2,0.5883483385572289,-0.6530024188089882,0.2049613771159064,-0.197407214818316,-0.1490196559359469,-0.16600512099507114,0.479836577429671,0.4484441309043625,0.674296351356297,-0.7384824730816874,-1.1960707622619788,-1.3040602945048438,1.0257048828065143,-0.5278818408675902,-0.23196677183739794,-0.7010756329229151,-0.13675660539108175,0.755014022923489,0.5203121427058112,-0.27742956625893755,0.3750387626160904,-0.4083261314357373,0.11479450841117265,0.541698435374336,0.5668139242924427,0.4874477131534439,-0.3129216556414973,-0.6051778735673107,-0.4715622349564021,-0.2802188115040971,-0.11220464193069342,-0.041765530200898966,-0.0003307347305410625
Nepal_Nepal - Total,0,-0.2873331787633712,0.08408783368393052,-0.2336707359153888,-0.21576873615751874,-0.08305817260798701,1.8040849461395412,0.9870677524002156,1.9971629474491346,-1.0130008993470259,-0.43698474620152195,-0.6206839220434509,-0.6746995627070934,-1.1702423599885667,-0.35601162890537275,-1.0550098035672266,-0.959906215795842,-1.3476005299135778,2.2746338370188193,-0.8925069243710227,-0.5996549200703521,-0.9062709852149486,-0.3883566481624859,-0.35669909078808343,0.2962469702360749,1.3572898736303007,1.8497272829969742,0.17384873369658024,-1.0895415816305787,-1.1479889416090463,-0.9306948912211047,-0.6430096397915768,-0.4783464735165072,-0.28212717132495846
Netherlands_Netherlands - Total,1,-0.6618282878039735,0.5057440079553197,-0.37877512353441045,-0.2377943531687012,-0.469801610760341,-0.016151862271070593,-1.1145845405340205,-0.9190103052492465,0.2246743542810943,1.0780764384702304,-0.7306884380879878,-0.46354688007684836,0.4636646187694446,0.7234698044377752,2.56814839330521,1.2475490196082437,1.533220655857647,-1.0008117326451058,0.11728338934514826,1.1098921032379154,0.37118144782872725,1.2535525495485318,0.4554398930335735,-0.6059596003742291,-0.8489133688050492,-0.9820894151566576,-0.08054321124862075,1.2398877632524508,1.0882790041754624,0.4722563540492022,-0.03760643972525709,-0.2161458177851208,-0.23731030064249006
New Zealand_New Zealand - Total,1,0.04213206711192143,-0.382405282944341,-0.1441471026209562,-0.7177707259752982,-0.8463796260391768,0.7849008856516015,2.1909114070724125,-0.48339108696056937,1.2482213417471593,-0.6715749425373522,-0.36255141001473346,-0.4519803084751959,-0.08151856381859861,0.4509918898038906,2.226937112634695,1.2802152180175714,1.3016423277771112,-0.796549529518063,-0.29046593504613283,-0.20378536611252465,-0.29705484802803706,-0.6903311350183978,1.3738876053683238,-0.5993127692089928,-0.8015083283346869,-0.8655378352404983,-0.13674984642387122,0.7390556908924152,1.0376222755802085,0.9531064430398304,0.6200604911857152,0.35385086937701393,0.0018645792492428062
Nicaragua_Nicaragua - Total,3,-0.09737978243943562,0.32360844268446143,0.020901003761114086,-0.9679036958264291,-0.8528611725629716,0.34818767633716524,-0.09952190241235725,0.32056531453396186,-0.8413744758246428,-0.24169231959024376,-0.14282778829321746,-0.17345341016525972,-0.27398624244715936,0.26641781592321323,-0.6480024979258199,-0.5439176064526644,-0.5760945714882939,-0.16020679195723864,1.060381046516665,0.40722648547186047,1.0021117397713046,-0.2551548009300731,0.04668124517435064,-0.14206075014566452,0.5924519661182626,1.1898561263315965,0.8865389332729872,-0.5402429277817826,-0.926533406026847,-0.8358622766427473,-0.5955274494545101,-0.45403538486050155,-0.2763011907441083
Niger_Niger - Total,2,0.14916900909379813,-0.8640807207124285,-0.24682924862818714,1.1168456217724991,1.312164037601264,-0.7067358613981655,-0.5175909326003018,-0.7540711287050648,0.12693823841671156,-0.553376297443245,-0.31299507156642115,-0.4295840145792262,2.4885488169763774,-0.43079826827402967,0.3239447982383259,-0.5475943453194524,0.6606409132385386,-0.7664490170199263,0.1473827844874882,-0.42316611843229307,0.021986627351585176,-0.48179048506191674,-0.231703491327087,2.342469508928289,2.0359627879779016,0.9784527042690909,-1.7222406419273466,-1.7326299177445519,-1.2910591073752957,-0.975137002914127,-0.6549184823433649,-0.48462445240154,-0.28377751498729514
Nigeria_Nigeria - Total,2,-0.0861618781909826,-0.880213914658254,-0.45021175021095095,2.840834089176049,2.69859232288326,0.004839882665935018,0.8722670403894675,1.090803372562634,2.3010879657392627,-0.7793776781765847,-1.4344310076533968,-1.5379119551466038,-0.07723789505755618,-0.6222769538715938,-0.6644974352870593,-0.8771094426734511,-0.7547270959609277,1.183453272771369,-1.3306667338578781,-0.8844005214027857,-1.348830332787041,-0.555921129516684,-0.5752013725728775,-0.29756581083091177,0.19758325410974106,0.7049593181939611,1.0479277790560861,-0.17952412695692455,-0.6935691259631671,-0.7057920342937158,-0.5564599277868195,-0.43528916902819215,-0.2695121790499458
Norway_Norway - Total,1,-0.10779765221599007,0.2850803347323467,-0.003196065884106766,-0.25935296045692624,-0.5315373797754723,-0.33295873418399285,-1.4159224651968165,-0.902991569048607,2.3779914908962487,0.229021806161762,-0.8832478266389132,-0.7974658266053546,0.2796745204942284,1.655539882936131,1.8320610650373645,2.254272228632708,2.076879273692353,-1.083202519721314,0.1192940371894388,0.3032401266268074,0.175676454613405,2.1087155911897275,-0.44086193939441176,-0.6054171793890477,-0.8466831961164123,-0.9901234401874244,-0.24947251195559628,1.2969343654029368,1.2299647854320397,0.5357808219571787,-0.03941779064546363,-0.23103029209049236,-0.22451103825443303
